User-ID,ISBN,Book-Rating
41455,0345465083,0
41455,0553582909,4
41580,0440225701,0
41586,0971880107,0
41589,0804106304,10
41596,0971880107,2
41604,0671888587,10
41667,0971880107,1
41701,0971880107,0
41738,0446310786,5
41757,0671888587,6
41757,0971880107,5
41760,0345417623,9
41771,0971880107,0
41781,0440234743,0
41781,0449005615,0
41841,0440225701,9
41841,0449005615,0
41841,0971880107,0
42032,0971880107,2
42083,0345417623,10
42123,0971880107,0
42128,0971880107,2
42162,0345417623,0
42256,042518630X,6
42305,0316769487,10
42323,0446310786,10
42333,0345417623,7
42372,0345417623,8
42372,0440225701,10
42372,0842342702,0
42419,0971880107,0
42430,0679429220,0
42434,0971880107,0
42458,0345402871,10
42458,0425182908,4
42463,0441783589,8
42546,0345417623,7
42601,0446310786,0
42651,0971880107,7
42679,0971880107,0
42698,0679429220,9
42724,0971880107,0
42745,0971880107,0
42852,0679429220,0
42883,0345402871,0
42914,0345402871,0
42914,0971880107,0
42962,0971880107,2
42973,0971880107,0
43058,0971880107,0
43113,0446310786,10
43138,0971880107,0
43157,0140067477,8
43163,0140067477,5
43246,0060168013,0
43246,0345465083,0
43246,0446310786,0
43246,0842342702,0
43246,0971880107,0
43321,0345465083,6
43337,0804106304,0
43359,0345417623,0
43418,0971880107,0
43486,0140067477,0
43595,0312261594,8
43619,042511774X,0
43619,0425182908,0
43619,0440225701,9
43619,0452264464,0
43619,0671867156,5
43619,0804106304,0
43626,0671867156,8
43633,0441783589,9
43687,0345417623,0
43687,0440225701,0
43687,0971880107,0
43806,0061099686,0
43806,0671888587,0
43806,0804106304,0
43806,0971880107,0
43807,0553582747,7
43807,0679429220,0
43842,0446310786,0
43842,0971880107,0
43852,0345402871,8
43909,0971880107,0
43910,0679429220,0
43962,0971880107,0
44089,0446310786,0
44128,0345465083,0
44287,0971880107,0
44296,0971880107,0
44297,0971880107,3
44395,0971880107,0
44595,042518630X,0
44621,0449005615,0
44634,0971880107,2
44663,0440234743,8
44728,0140067477,0
44728,0345465083,0
44728,042511774X,0
44728,0971880107,0
44768,0971880107,7
44842,0449005615,0
44845,0971880107,0
44852,0316769487,0
44893,0345465083,8
44925,0971880107,0
45002,0971880107,0
45031,0971880107,0
45155,0842342702,0
45174,0441783589,8
45291,0345417623,0
45297,0804106304,0
45307,0971880107,0
45315,0425182908,3
45315,0449005615,0
45340,0446310786,10
45383,0440225701,0
45418,0679429220,5
45454,0440225701,0
45557,0440225701,0
45557,0804106304,9
45585,0440234743,7
45666,0971880107,5
45765,0440223571,0
45857,0842342702,0
45918,0842342702,0
45954,0345417623,8
46006,0971880107,0
46050,0971880107,0
46062,0804106304,0
46139,0449005615,9
46145,0316769487,10
46184,0971880107,6
46269,0441783589,0
46269,0804106304,0
46269,0971880107,0
46341,0316769487,8
46345,0804106304,0
46389,0440234743,8
46398,0399135782,9
46398,0440234743,0
46398,0671867156,6
46398,0679429220,0
46398,0971880107,4
46404,0804106304,10
46443,0446310786,9
46461,042511774X,0
46500,0842342702,9
46671,0440225701,7
46767,0440234743,9
46862,0316769487,8
46887,0446310786,8
46892,0345417623,5
46909,0345465083,0
47037,0971880107,5
47089,0971880107,0
47117,0156047624,0
47117,0345417623,0
47117,0804106304,0
47128,0971880107,0
47293,0061099686,0
47316,0553582909,9
47367,0971880107,0
47377,0316769487,10
47448,0971880107,0
47613,0971880107,0
47635,0971880107,0
47853,0971880107,0
47861,0140067477,0
47971,0440234743,0
47971,0446310786,10
47975,0679429220,7
48025,0971880107,0
48046,0316769487,0
48046,0553582747,0
48046,0679429220,0
48046,0971880107,0
48057,1853260053,0
48268,0440234743,0
48268,0446310786,8
48355,0316769487,0
48445,0971880107,0
48494,0345417623,10
48494,0971880107,0
48525,0446310786,0
48539,0971880107,0
48553,1558531025,0
48579,0679429220,0
48595,0971880107,0
48630,0971880107,1
48653,0446310786,8
48764,0345465083,7
48911,0440234743,10
48911,0971880107,0
48965,0345402871,7
48975,0440223571,0
49109,0312970242,0
49109,0671867156,0
49109,0842342702,0
49109,0971880107,0
49168,0440234743,9
49204,0446310786,9
49204,0971880107,0
49225,0345417623,10
49294,0345417623,5
49300,0399135782,0
49335,0971880107,0
49377,0553582747,8
49422,0441783589,0
49460,0394895894,0
49460,0971880107,0
49582,0971880107,0
49634,0971880107,4
49635,0399135782,9
49661,0971880107,0
49815,0679429220,0
49842,0553582747,0
49845,0441783589,7
49954,0971880107,1
49980,0452264464,2
49980,0804106304,10
49994,0440234743,0
50073,0316769487,0
50073,0553582747,8
50092,0971880107,0
50165,0971880107,7
50201,0971880107,3
50204,0804106304,9
50225,0312252617,8
50225,0446310786,0
50225,0804106304,0
50320,0440225701,0
50325,0971880107,0
50409,0971880107,0
50464,0340767936,8
50491,0971880107,0
50521,0971880107,0
50547,0140067477,0
50550,0671888587,0
50605,0971880107,0
50628,0971880107,0
50681,0316769487,3
50681,0345417623,8
50711,0804106304,0
50730,0312261594,4
50730,038078243X,0
50730,0440225701,0
50805,0316769487,8
50858,0971880107,0
50861,0971880107,0
50895,042518630X,0
51165,0345402871,0
51192,042511774X,0
51350,0446310786,0
51359,042511774X,9
51375,0971880107,3
51386,0345465083,0
51386,0671867156,0
51438,0345402871,0
51450,0440223571,0
51459,0971880107,0
51526,0140067477,6
51526,0316769487,0
51526,0345417623,0
51526,0553582747,0
51714,0971880107,0
51742,0425182908,2
51742,0679429220,0
51803,0971880107,1
51856,0971880107,4
51883,0345465083,10
51883,042511774X,0
51891,0804106304,0
51944,0971880107,0
51992,042511774X,0
51992,0671888587,0
52002,0679429220,0
52002,0971880107,0
52008,0679429220,7
52044,0449005615,10
52060,0971880107,0
52066,0679429220,9
52092,0971880107,0
52112,0375410538,7
52141,0345402871,6
52199,0804106304,0
52256,0804106304,8
52328,0440225701,10
52425,0971880107,5
52531,0971880107,5
52584,0061099686,0
52584,0345402871,0
52584,042511774X,0
52584,042518630X,0
52584,0440234743,0
52584,0441783589,0
52584,0553280333,0
52584,0671867156,0
52584,0671888587,0
52584,0804106304,7
52584,1558531025,0
52614,0425176428,8
52635,0971880107,5
52807,0971880107,0
52811,0316769487,9
52832,0452264464,1
52845,0345417623,8
52847,0971880107,8
52853,0671867156,0
52917,0804106304,7
52917,0971880107,0
52994,0440234743,0
53001,0971880107,0
53039,0060168013,0
53042,0971880107,1
53117,0446310786,10
53140,0345417623,8
53140,0971880107,0
53174,0345402871,0
53174,0345417623,10
53174,0441783589,8
53174,0553582747,0
53174,0971880107,0
53189,0971880107,0
53220,0425182908,8
53241,0804106304,0
53281,0971880107,0
53304,0449005615,0
53392,1558531025,9
53418,0345417623,7
53418,0804106304,0
53418,0971880107,0
53456,0345417623,0
53456,0345465083,0
53472,0971880107,0
53575,1558531025,6
53577,0449005615,0
53604,0345417623,10
53614,0971880107,0
53628,0971880107,0
53688,0971880107,0
53722,0971880107,0
53729,0446310786,8
53799,0971880107,0
53808,8445071408,1
54005,0440234743,9
54118,0971880107,7
54148,0971880107,2
54154,0971880107,0
54206,0971880107,0
54261,0971880107,0
54326,0345402871,0
54395,0971880107,0
54453,0971880107,1
54493,0804106304,9
54511,0425182908,0
54564,0971880107,0
54605,0345402871,0
54605,0345417623,0
54605,0804106304,8
54622,0316769487,0
54622,0440225701,7
54648,0971880107,3
54652,0671867156,0
54693,0971880107,0
54850,0842342702,0
54850,0971880107,0
54884,0440234743,8
54884,0679429220,10
54911,0971880107,0
55006,0446310786,0
55027,0440234743,7
55178,0971880107,0
55187,0140067477,5
55187,0425182908,0
55187,0446310786,10
55187,0971880107,6
55203,0440223571,0
55217,0971880107,0
55217,1841721522,0
55272,0804106304,7
55407,0440225701,0
55419,0440234743,0
55486,0060914068,10
55492,0140067477,0
55492,0345465083,0
55492,042518630X,0
55492,0440234743,0
55492,0446310786,0
55492,0671623249,0
55492,0671867156,0
55492,0671888587,0
55492,0804106304,0
55492,0971880107,0
55505,0679429220,8
55548,0140067477,10
55548,0345402871,0
55548,0345465083,0
55548,0446310786,10
55548,0679429220,0
55548,0804106304,0
55562,0345417623,0
55607,0446310786,0
55607,0671888587,0
55655,0679429220,5
55729,0842342702,0
55734,0345465083,9
55734,0971880107,0
55858,0440225701,0
55892,0345402871,7
55892,0449005615,0
55892,0971880107,0
55894,0971880107,1
55914,0316769487,0
55927,0971880107,0
56003,0971880107,0
56066,0842342702,9
56103,0971880107,0
56193,0425176428,0
56271,0375759778,0
56271,0971880107,0
56272,0971880107,0
56276,0971880107,0
56307,0440225701,9
56360,0971880107,0
56391,0971880107,0
56399,0140067477,10
56399,0345417623,0
56399,0971880107,5
56403,0375410538,0
56447,0140067477,8
56447,0441783589,7
56447,0804106304,0
56447,0842342702,0
56598,0804106304,9
56661,042511774X,0
56661,0804106304,0
56715,0345417623,0
56739,0671867156,10
56804,0446310786,10
56856,0316769487,9
56856,0345417623,0
56856,0440223571,0
56856,0441783589,0
56856,0553582747,0
56856,0679429220,0
56856,0804106304,0
56856,0971880107,0
56959,0140067477,0
56959,0425182908,5
56959,0971880107,0
57006,0440225701,0
57006,0971880107,0
57030,0971880107,0
57039,0971880107,5
57068,0440225701,6
57095,0345402871,9
57105,0452264464,0
57108,0345465083,0
57108,0440234743,0
57108,0679429220,0
57148,0971880107,1
57156,042518630X,0
57253,0971880107,0
57255,0679429220,0
57269,0449005615,10
57367,0971880107,0
57379,0140067477,8
57398,0446310786,8
57398,1558531025,9
57412,0971880107,0
57423,0440234743,8
57449,0971880107,0
57515,0971880107,0
57601,0842342702,0
57632,0440234743,5
57706,0971880107,0
57725,0316748641,0
57726,0449005615,0
57765,0316769487,7
57838,0060168013,0
57868,0971880107,2
57954,0971880107,0
57965,0971880107,0
57976,0553582747,8
58067,0345417623,6
58077,0971880107,9
58142,0345417623,8
58151,0671623249,10
58162,0971880107,0
58210,1853260053,0
58252,0679810307,9
58255,0971880107,0
58297,0971880107,6
58351,0345417623,5
58363,0452264464,5
58382,0804106304,9
58456,0971880107,0
58516,0609804618,9
58576,0971880107,0
58594,0140067477,9
58594,0679429220,8
58710,0971880107,0
58736,0971880107,0
58756,0345465083,0
58756,0971880107,0
58776,0440225701,0
58792,0449005615,0
58855,0971880107,0
59038,0345417623,0
59038,0440225701,0
59038,0440234743,0
59038,0446310786,10
59038,0679429220,0
59092,0440225701,0
59150,0316769487,8
59150,0440225701,0
59150,0446310786,0
59150,0804106304,0
59150,0971880107,0
59172,0345417623,10
59172,0440225701,0
59172,0446310786,10
59172,0671867156,0
59172,0671888587,0
59189,042518630X,0
59208,0316769487,0
59214,0060168013,0
59246,0971880107,0
59269,0671888587,10
59269,0971880107,0
59390,0440234743,0
59390,0671888587,0
59559,0971880107,3
59616,0971880107,0
59724,0375759778,0
59727,042518630X,0
59756,0971880107,0
59792,0971880107,0
59900,0140067477,8
59912,0440225701,0
59912,0449005615,0
59912,0971880107,0
59918,0440225701,8
59971,0394895894,0
59971,0609804618,0
59994,0971880107,7
60028,0312261594,6
60041,042511774X,0
60050,0553582747,0
60050,0671888587,0
60050,0971880107,2
60067,0971880107,6
60130,0440234743,0
60178,0842342702,0
60185,1558531025,8
60229,0440225701,8
60244,0140067477,0
60244,0316769487,7
60244,0345465083,9
60244,042511774X,8
60244,0446310786,0
60244,0449005615,9
60244,0609804618,0
60244,0679429220,7
60244,0804106304,8
60244,0842342702,5
60244,0971880107,0
60244,1558531025,0
60259,0679429220,8
60277,0140067477,0
60277,0394895894,0
60277,0446310786,0
60277,0971880107,0
60278,0671888587,0
60319,0971880107,0
60337,0679429220,9
60391,0971880107,0
60392,0441783589,0
60392,0804106304,0
60517,0316769487,8
60535,0971880107,0
60548,0971880107,0
60555,0804106304,10
60569,0440234743,0
60569,0446310786,0
60583,0060168013,0
60583,0440225701,3
60609,0452264464,0
60633,0971880107,8
60683,0440234743,0
60707,0804106304,7
60711,0440225701,0
60797,0971880107,0
60809,0971880107,0
60858,0425182908,0
60858,0671888587,6
61028,0971880107,7
61038,0440223571,5
61147,0446310786,0
61307,0553582747,9
61361,0971880107,0
61501,1558746218,7
61598,0345402871,0
61602,0971880107,0
61604,1558531025,0
61612,0449005615,0
61619,0452264464,0
61619,0671623249,0
61668,0971880107,0
61750,0971880107,0
61798,0679429220,10
61798,0971880107,0
61852,0061099686,3
61854,0316769487,6
61885,0440225701,0
61888,0446310786,9
61888,0449005615,9
61935,0345417623,8
61982,0971880107,6
62133,0679429220,0
62172,0316769487,6
62246,0449005615,0
62272,0345402871,0
62410,0971880107,0
62464,0316769487,10
62464,0345465083,9
62464,0971880107,0
62478,0679429220,0
62513,0971880107,0
62542,0345417623,0
62558,0446310786,0
62575,0345417623,0
62667,0440234743,8
62670,0971880107,0
62755,0804106304,0
62844,0440225701,7
62862,0440225701,0
62862,0971880107,0
62881,0345402871,0
62881,0440234743,0
62881,0671888587,0
62891,0971880107,0
62895,0440225701,0
62932,0345417623,3
62954,0971880107,0
62958,0441783589,10
62966,0060938412,7
63074,0971880107,2
63154,0553582747,0
63184,0842342702,0
63232,0971880107,0
63293,0345402871,0
63293,0971880107,0
63389,0804106304,0
63394,0804106304,0
63470,0440234743,0
63506,0971880107,0
63545,0446310786,10
63625,0446310786,10
63663,087113375X,7
63665,0971880107,0
63669,0971880107,0
63714,0971880107,0
63755,0140067477,0
63765,0971880107,9
63812,0971880107,0
63865,0440225701,0
63891,0140067477,7
63952,0971880107,0
63953,0971880107,0
63956,0140067477,8
63956,0452264464,9
63970,0971880107,8
64010,0345260317,7
64111,0316769487,9
64126,0679429220,8
64270,0375759778,5
64310,0345417623,10
64310,0345465083,0
64310,0671867156,10
64333,0156047624,0
64373,0971880107,0
64436,0971880107,0
64440,0679429220,0
64448,0971880107,0
64530,0375410538,10
64535,0440234743,7
64605,0440234743,0
64629,0971880107,0
64632,1879384493,0
64679,0440234743,0
64763,0452264464,10
64775,0971880107,0
64819,0971880107,4
64861,0804106304,0
64880,0345465083,0
64946,0140067477,0
64946,0971880107,0
65038,0440223571,0
65145,0971880107,5
65183,0394895894,8
65191,0345417623,10
65191,0375759778,9
65228,0345402871,8
65258,0684823802,0
65258,0971880107,6
65323,0971880107,0
65365,0971880107,0
65370,0971880107,6
65401,0446310786,0
65467,0971880107,5
65510,0971880107,0
65549,0449005615,9
65663,0425182908,0
65663,042518630X,0
65663,0679429220,0
65791,0449005615,10
65996,0971880107,0
66055,0671867156,0
66088,0971880107,6
66096,0345417623,6
66096,0971880107,0
66365,0971880107,0
66387,0440234743,6
66428,0971880107,7
66443,0060938412,0
66443,0971880107,0
66485,0971880107,0
66487,0316769487,9
66518,0553582909,0
66591,0345417623,0
66640,0671867156,0
66680,0679429220,6
66746,0971880107,0
66878,0679429220,0
66942,0446310786,10
66942,0679429220,8
66942,0804106304,10
66945,0842342702,10
66951,0441783589,0
67034,0345417623,0
67089,0971880107,0
67193,0971880107,0
67236,0345417623,10
67244,0345402871,8
67244,0971880107,0
67325,0553582747,9
67371,0971880107,7
67397,042518630X,0
67415,0971880107,3
67445,0971880107,0
67487,0316769487,2
67487,0440234743,6
67515,0971880107,3
67544,0002005018,8
67547,0375406328,7
67598,0971880107,0
67601,0971880107,0
67627,0842342702,10
67628,0971880107,0
67636,0971880107,7
67669,0971880107,0
67704,0971880107,5
67796,0842342702,7
67804,0971880107,0
67840,042511774X,0
67840,0449005615,10
67840,0971880107,0
67958,0399135782,10
67994,0971880107,2
67997,0345465083,0
67997,0449005615,0
67997,1879384493,0
68014,0971880107,0
68080,0452264464,0
68081,0971880107,8
68128,0316769487,5
68185,0449005615,0
68185,0671623249,0
68212,0345402871,0
68256,0440234743,0
68256,0971880107,0
68373,0316769487,7
68412,1853260053,0
68426,0971880107,0
68537,0440234743,10
68555,0316769487,0
68555,0345465083,0
68555,0440225701,7
68555,0971880107,0
68721,0804106304,9
68861,0446310786,10
68886,0804106304,0
68943,0452264464,0
68984,0804106304,5
68984,0842342702,10
69012,0449005615,8
69042,0345402871,0
69042,0345465083,0
69042,0425182908,0
69042,0671888587,0
69042,0971880107,0
69078,0345417623,0
69078,0449005615,8
69078,0679429220,8
69089,0971880107,0
69102,0971880107,1
69232,0061099686,0
69232,0345417623,0
69232,0440225701,0
69232,0440234743,0
69232,0671867156,0
69232,0671888587,0
69232,0971880107,0
69355,0140067477,5
69355,0345465083,0
69355,0425182908,0
69355,0440225701,0
69355,0679429220,0
69355,0842342702,0
69378,0345465083,0
69378,0452264464,0
69378,0971880107,5
69405,0425182908,0
69405,0971880107,0
69472,0679429220,0
69493,0971880107,0
69499,0971880107,5
69554,0345417623,0
69601,0679429220,0
69661,0316769487,4
69697,0060938412,0
69697,042518630X,0
69697,0671867156,0
69709,0553582747,6
69721,0971880107,0
69929,0345417623,7
69967,0345402871,8
69971,0345417623,4
69971,0345465083,8
69971,0553582747,0
69971,0804106304,8
69971,0971880107,0
70014,0425182908,0
70052,0804106304,6
70052,0971880107,0
70065,0425182908,6
70153,0971880107,7
70205,0440234743,0
70222,0971880107,5
70238,0971880107,0
70314,0971880107,0
70402,0375410538,0
70402,0449005615,8
70415,0971880107,0
70450,0971880107,0
70474,0971880107,0
70541,042511774X,0
70550,0971880107,0
70571,0971880107,0
70585,0446310786,0
70594,0312252617,8
70594,0345402871,7
70649,0971880107,8
70666,0316769487,9
70666,0345402871,5
70666,0440225701,9
70666,0440234743,7
70731,0971880107,0
70832,0971880107,0
70882,0446310786,0
70999,0375509038,0
71116,0345465083,0
71162,0804106304,0
71162,0971880107,5
71188,0345465083,0
71207,0679429220,0
71234,0553582747,10
71234,0971880107,0
71261,0449005615,0
71449,0971880107,0
71464,0971880107,1
71470,0971880107,0
71497,0679810307,0
71568,0446310786,0
71648,0804106304,0
71662,0440225701,0
71662,0971880107,0
71711,0971880107,0
71712,0316769487,7
71712,0440223571,0
71806,0971880107,0
71853,042511774X,0
71853,0971880107,0
71974,0971880107,0
72030,0971880107,8
72099,0804106304,10
72112,0971880107,0
72124,0971880107,0
72214,0971880107,0
72238,042518630X,7
72244,0316769487,7
72282,0971880107,0
72347,0971880107,1
72368,0679865691,0
72424,0971880107,1
72523,0440234743,0
72530,0345417623,0
72532,0140067477,5
72687,0971880107,5
72759,042511774X,0
72863,0440225701,0
72886,0446310786,8
72912,0440234743,0
72949,0446310786,0
72975,0440234743,7
72990,0553582747,0
72992,0971880107,0
73053,1558531025,0
73196,0345465083,0
73196,0804106304,0
73196,0842342702,0
73196,0971880107,0
73224,0971880107,0
73238,0971880107,0
73260,0971880107,6
73330,0449005615,9
73331,0446310786,0
73394,0394895894,0
73394,0425182908,0
73394,042518630X,0
73394,0971880107,0
73394,1558531025,0
73445,0971880107,0
73486,0446310786,10
73490,0971880107,0
73504,042518630X,0
73515,0971880107,0
73588,0804106304,0
73681,0804106304,7
73681,0971880107,0
73691,0971880107,0
73726,8445071408,0
73782,0971880107,8
73801,0452264464,0
73910,0345417623,0
73911,0971880107,0
73923,0316748641,0
73923,0679429220,0
73923,0971880107,0
73940,0971880107,8
74115,0679429220,0
74121,0971880107,0
74189,0971880107,0
74286,0316769487,7
74297,042518630X,0
74322,0316769487,0
74328,0679429220,0
74453,0449005615,7
74637,0440225701,8
74640,0971880107,0
74665,0804106304,8
74709,0440234743,0
74709,0804106304,0
74833,0140067477,8
74892,0316769487,0
74903,0971880107,5
74910,0971880107,6
75064,0316769487,0
75064,0446310786,0
75081,0971880107,0
75149,0316769487,0
75242,0316769487,0
75251,0804106304,0
75286,0971880107,0
75322,0316769487,7
75330,0316769487,5
75339,0971880107,0
75405,0971880107,0
75429,0446310786,10
75436,0971880107,0
75485,0375406328,7
75491,0971880107,0
75498,0345465083,6
75591,0375759778,0
75591,0679429220,10
75591,087113375X,7
75599,0971880107,0
75691,0440234743,9
75723,0452264464,5
75787,0553582747,0
75819,0316769487,2
75819,0440234743,7
75842,0971880107,1
75852,0671623249,10
75860,042518630X,0
75892,0140067477,0
75908,0679865691,9
76024,0971880107,0
76105,0345402871,8
76105,0345417623,0
76136,0679429220,0
76151,0312252617,10
76151,0375406328,0
76151,0971880107,0
76168,0971880107,0
76223,0971880107,0
76301,0971880107,0
76350,0971880107,0
76352,0345402871,0
76352,0345417623,0
76352,0380715899,0
76352,042511774X,0
76352,0425182908,0
76352,0440225701,0
76352,0440234743,0
76352,0553582747,0
76352,0671623249,0
76352,0671867156,0
76352,0671888587,0
76352,0842342702,0
76352,0971880107,0
76352,1558531025,0
76368,0440234743,0
76413,0971880107,7
76436,0971880107,0
76455,1558531025,0
76482,0345417623,5
76499,0679810307,5
76505,0446310786,7
76512,0804106304,8
76576,0842342702,0
76626,0316769487,0
76626,0446310786,10
76710,0425182908,0
76767,0425182908,6
76781,0671623249,0
76795,0440225701,8
76818,0316769487,0
76818,0804106304,10
76825,0316769487,0
76890,0425182908,0
76901,0971880107,7
76942,0345417623,0
76942,0440234743,0
76942,0679429220,0
76942,0971880107,0
76968,0971880107,0
77126,8445071408,0
77181,0345465083,0
77181,0452264464,0
77181,0971880107,0
77320,0345417623,0
77332,0971880107,0
77459,0316769487,10
77473,0804106304,0
77480,0440225701,0
77480,0553582747,0
77480,0971880107,2
77480,1558531025,0
77585,0345417623,10
77585,0449005615,0
77809,0312252617,0
77809,0449005615,0
77809,0679429220,10
77809,0842342702,0
77809,0971880107,0
77906,0316769487,8
78165,0440234743,10
78434,0345417623,0
78496,0440225701,0
78553,0804106304,0
78553,0971880107,0
78637,0971880107,8
78754,0440234743,8
78755,0971880107,0
78774,0316769487,0
78777,0971880107,0
78783,0060938412,8
78783,0345402871,0
78783,0440223571,0
78797,0971880107,0
78834,0140067477,0
78834,0316769487,10
78834,0375406328,0
78834,0440234743,0
78834,0971880107,0
78844,0971880107,0
78846,0449005615,10
78846,0671888587,0
78901,0679429220,0
78941,0971880107,0
78973,0425182908,0
78973,042518630X,7
78973,0440234743,7
78973,0553582747,9
78973,0553582909,6
78973,0671888587,8
78973,0971880107,0
78991,0971880107,0
79041,0440225701,0
79055,0679429220,0
79089,0441783589,0
79089,0609804618,6
79186,0345417623,0
79186,042518630X,0
79186,0440234743,0
79186,0446310786,0
79186,0971880107,0
79215,0316769487,10
79366,0971880107,0
79380,0425182908,0
79441,0441783589,8
79475,0345465083,0
79674,0345465083,0
79715,0425182908,5
79736,0140067477,7
79738,0971880107,3
79740,0440234743,7
79740,0671867156,7
79754,0671867156,0
79815,0804106304,10
79821,0971880107,1
79939,0140067477,0
79942,0804106304,0
79942,0971880107,0
80075,0971880107,0
80203,042511774X,0
80203,0804106304,10
80238,0553582909,6
80266,0671867156,10
80266,0971880107,0
80301,0441783589,9
80375,0345417623,7
80404,0345465083,0
80538,0345417623,8
80538,0446310786,0
80555,0971880107,6
80642,0440225701,0
80683,0316769487,0
80683,0452264464,10
80683,0804106304,10
80684,0446310786,10
80810,0440225701,5
80810,0440234743,0
80820,0971880107,0
80837,0452264464,5
80891,8445071777,9
80908,0971880107,0
80908,1841721522,0
80945,0971880107,0
80996,0345417623,0
81015,0140067477,10
81045,0971880107,0
81064,0971880107,2
81088,0440234743,0
81088,0971880107,0
81088,1853262404,0
81100,0971880107,0
81121,0316769487,10
81136,0345417623,6
81138,0446310786,7
81138,0971880107,0
81153,0971880107,2
81216,042511774X,0
81227,0971880107,0
81274,042511774X,8
81298,0345402871,0
81298,0440234743,0
81323,0971880107,0
81368,0449005615,10
81368,0804106304,0
81368,0971880107,0
81399,0971880107,0
81434,0316769487,8
81484,0345417623,10
81492,0140067477,0
81492,0345417623,10
81492,0553582747,0
81492,0971880107,0
81597,0671867156,8
81609,0345417623,0
81609,0671888587,0
81609,0971880107,0
81639,0971880107,8
81640,0449005615,0
81759,0971880107,0
81771,0316748641,8
81771,0345465083,10
81771,0971880107,0
81848,0345417623,0
81848,0971880107,0
81854,0971880107,0
81855,0971880107,3
81862,0971880107,0
81924,0140067477,10
81924,0380715899,10
81950,0971880107,6
82114,0440234743,9
82164,0316769487,0
82164,0671867156,0
82192,0971880107,0
82234,0804106304,0
82317,0971880107,0
82398,0971880107,0
82407,0345402871,0
82407,0345417623,0
82407,0375410538,7
82407,0375759778,0
82407,0452264464,0
82426,0971880107,0
82497,0425182908,6
82511,0971880107,0
82657,0449005615,6
82831,0316769487,0
82831,0671623249,0
82831,0671867156,0
82831,0971880107,7
82839,0449005615,9
82842,0425182908,5
82877,0971880107,0
82885,0345465083,8
82893,0345402871,0
82893,0440234743,0
82893,0679429220,0
82893,0971880107,0
82926,0440225701,0
82955,0553582747,6
82968,0804106304,8
83034,0440234743,0
83069,0671867156,0
83116,0140067477,8
83135,0804106304,8
83156,0971880107,0
83160,0374157065,0
83175,0971880107,0
83186,0345417623,10
83214,0345417623,0
83252,0345465083,0
83252,0446310786,0
83279,0316769487,8
83287,0425182908,1
83407,0971880107,0
83467,0440225701,0
83469,0971880107,5
83490,0971880107,0
83496,0804106304,0
83561,0316769487,0
83561,0971880107,0
83579,0971880107,8
83587,0316769487,0
83684,0971880107,0
83749,0971880107,0
83828,0449005615,0
83880,0971880107,0
83971,0316769487,10
84004,0971880107,0
84024,0440234743,0
84024,0671888587,0
84024,0679429220,0
84024,0971880107,0
84050,0804106304,8
84150,0345417623,5
84191,042518630X,0
84191,0440225701,0
84229,0971880107,0
84289,0316769487,10
84427,0804106304,9
84476,0971880107,0
84523,042511774X,0
84611,0440234743,8
84682,0971880107,6
84716,0140067477,0
84880,0971880107,0
84882,0440225701,6
84882,0671623249,8
84940,0804106304,0
85015,0380715899,0
85043,0971880107,0
85060,0345402871,0
85067,0060168013,0
85093,0804106304,0
85164,0425182908,0
85419,0345465083,0
85419,0971880107,0
85426,0140067477,0
85433,0394895894,8
85433,0446310786,10
85433,0971880107,0
85455,0316769487,0
85455,042511774X,0
85460,0449005615,0
85488,0971880107,0
85526,0002005018,0
85526,0804106304,0
85534,0425182908,0
85534,0440234743,7
85534,0446310786,0
85652,0971880107,0
85653,0452264464,8
85656,0140067477,0
85656,0452264464,0
85656,0804106304,0
85667,0971880107,7
85701,0345402871,0
85701,0425182908,0
85701,0671888587,0
85701,0971880107,0
85757,0316769487,0
85757,0449005615,0
85769,0971880107,0
85944,0971880107,0
85955,0425182908,6
85993,0971880107,0
86033,0971880107,0
86107,0440225701,0
86123,0971880107,4
86134,0449005615,9
86145,0804106304,6
86147,0971880107,0
86202,0804106304,0
86219,0452264464,0
86242,0345417623,4
86243,0452264464,9
86243,0971880107,6
86290,0316769487,8
86303,0440234743,0
86336,1558531025,8
86462,0971880107,0
86548,0971880107,0
86680,0345402871,6
86680,0446310786,0
86792,0425182908,0
86809,0971880107,0
86835,042511774X,0
86835,0452264464,0
86969,0440234743,8
86969,0671888587,7
87002,0971880107,0
87024,0971880107,0
87051,0971880107,0
87058,0679429220,0
87093,0804106304,8
87141,0316769487,0
87141,0345402871,0
87141,0345417623,0
87141,0425182908,0
87141,0671867156,0
87141,0671888587,0
87143,0553582747,0
87143,0971880107,0
87216,0446310786,9
87257,0440234743,0
87473,0440225701,6
87555,0316769487,0
87555,042511774X,0
87555,0446310786,0
87555,0449005615,0
87555,0679429220,0
87555,0804106304,0
87555,0971880107,0
87595,0971880107,0
87610,0425182908,5
87649,0971880107,2
87707,0971880107,0
87712,0971880107,0
87729,0971880107,0
87746,0316769487,0
87746,0345465083,0
87746,0425182908,0
87746,0452264464,0
87746,0679429220,0
87746,0804106304,0
87746,0971880107,0
87794,0971880107,0
87906,0345417623,8
87911,0446310786,5
87929,0440234743,0
87929,0446310786,0
87929,0553582747,0
87949,0842342702,10
87960,0345465083,9
87974,0679429220,0
88006,0440234743,4
88074,0971880107,0
88103,1558531025,7
88118,0671888587,8
88122,0316769487,10
88122,0446310786,0
88123,0345417623,0
88142,0971880107,9
88170,0345465083,8
88187,0345417623,0
88203,0971880107,4
